Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
2023-11-06,Michael Binks,Steve Cunliffe,e1 steve cunliffe,1907,E1,1,2085,13.93,0.79,10.5
2023-11-10,Michael Binks,Steve Jones,e1 steve jones,1500,E1,1,2087,14.83,0.9,11.5
2023-11-11,Michael Binks,Allan Pleasants,e1 allan pleasants,2080,E1,0,2077,15.42,0.59,11.5
2023-11-11,Michael Binks,Duncan Williams,w1 duncan williams,1817,W1,0,2064,16.29,0.87,11.5
2023-11-12,Michael Binks,Dave McGhee,e1 dave mcghee,1643,E1,0,2049,17.19,0.9,11.5
2023-09-06,Martin Blackman-Siegler,Zack Wilkins,e1 zack wilkins,1337,E1,0,1042,0.16,0.16,0
2023-10-02,Martin Blackman-Siegler,Mike Joslin,e1 mike joslin,1351,E1,1,1083,0.31,0.15,1
2023-10-24,Martin Blackman-Siegler,Tomos Bryant,e1 tomos bryant,850,E1,1,1095,1.07,0.76,2
2023-10-25,Martin Blackman-Siegler,Lucas Zheng,e1 lucas zheng,1104,E1,1,1122,1.49,0.42,3
2023-11-08,Martin Blackman-Siegler,Reuben Hilliar,e1 reuben hilliar,861,E1,0,1086,2.24,0.75,3
2023-11-22,Martin Blackman-Siegler,Angus Lloyd,e1 angus lloyd,1050,E1,1,1110,2.74,0.5,4
2023-12-18,Martin Blackman-Siegler,Matthew Lunnon,e1 matthew lunnon,1618,E1,1,1154,2.84,0.1,5
2023-07-04,Simon Blackmore,Alun Smith,e1 alun smith,1708,E1,0,1624,0.39,0.39,0
2023-07-11,Simon Blackmore,Lucas Zheng,e1 lucas zheng,1104,E1,1,1626,1.29,0.9,1
2023-07-18,Simon Blackmore,Liam Penny,e1 liam penny,1748,E1,0,1618,1.63,0.34,1
2023-09-08,Simon Blackmore,Mike Stannard,g1 mike stannard,1226,G1,1,1620,2.53,0.9,2
2023-09-09,Simon Blackmore,Joshua Colcombe,g1 joshua colcombe,1400,G1,1,1625,3.32,0.79,3
2023-09-09,Simon Blackmore,Darson Beeston,w1 darson beeston,1477,W1,0,1608,4.03,0.71,3
2023-09-10,Simon Blackmore,Zack Wilkins,e1 zack wilkins,1337,E1,0,1588,4.88,0.85,3
2023-09-10,Simon Blackmore,Liam Hayles,e1 liam hayles,900,E1,1,1590,5.78,0.9,4
2023-09-14,Simon Blackmore,Joshua McKenna,e1 joshua mckenna,1754,E1,0,1582,6.11,0.33,4
2023-09-27,Simon Blackmore,Kristan Enoch,e1 kristan enoch,1454,E1,0,1565,6.85,0.74,4
2023-10-12,Simon Blackmore,Michael Sawtell,e1 michael sawtell,1532,E1,1,1573,7.49,0.64,5
2023-10-19,Simon Blackmore,Alun Smith,e1 alun smith,1708,E1,1,1588,7.88,0.39,6
2023-11-27,Simon Blackmore,Mike Smith,e1 mike smith,1200,E1,1,1590,8.78,0.9,7
2023-12-14,Simon Blackmore,Krzysztof Jakubiak,e1 krzysztof jakubiak,1599,E1,0,1577,9.33,0.55,7
2023-07-03,Tim Bowers,Mike White,e1 mike white,909,E1,0,877,0.49,0.49,0
2023-07-31,Tim Bowers,John Velda,e1 john velda,1166,E1,0,868,0.67,0.18,0
2023-10-09,Tim Bowers,Sophie Wood,e1 sophie wood,850,E1,0,841,1.24,0.57,0
2023-09-14,Paul Bridges,Andy Basford,e1 andy basford,1533,E1,0.5,1698,0.73,0.73,0.5
2023-10-30,Paul Bridges,Dave McGhee,e1 dave mcghee,1643,E1,0.5,1696,1.32,0.59,1
2023-11-20,Paul Bridges,Gwyn Havard,e1 gwyn havard,1855,E1,0,1688,1.61,0.29,1
2023-07-07,Tom Brown,Joshua McKenna,e1 joshua mckenna,1754,E1,1,2151,0.9,0.9,1
2023-07-07,Tom Brown,Ifan Rathbone-Jones,n1 ifan rathbone-jones,2038,N1,0.5,2148,1.55,0.65,1.5
2023-07-08,Tom Brown,Guy Wagner,e1 guy wagner,1676,E1,1,2150,2.45,0.9,2.5
2023-07-09,Tom Brown,Peter K Wells,NA,2358,ENG,0,2146,2.68,0.23,2.5
2023-07-09,Tom Brown,Tim Kett,e1 tim kett,2192,E1,0.5,2147,3.12,0.44,3
2023-07-10,Tom Brown,Nigel Ralphs,e1 nigel ralphs,2053,E1,0.5,2145,3.75,0.63,3.5
2023-07-11,Tom Brown,Jeremy Menadue,NA,2058,ENG,1,2151,4.38,0.63,4.5
2023-07-11,Tom Brown,Joakim Nilsson,NA,2176,FIDE,0,2143,4.84,0.46,4.5
2023-08-09,Tom Brown,Charles F Morris,n1 charles f morris,2165,N1,1,2152,5.32,0.48,5.5
2023-08-10,Tom Brown,Jonathan LB Blackburn,g1 jonathan lb blackburn,2329,G1,0,2148,5.58,0.26,5.5
2023-08-10,Tom Brown,Alan Byron,NA,2180,ENG,0.5,2148,6.04,0.46,6
2023-08-11,Tom Brown,Jacob Connor Boswell,NA,2283,ENG,0,2143,6.36,0.32,6
2023-08-11,Tom Brown,Alan Walton,NA,2123,ENG,0,2135,6.9,0.54,6
2023-08-12,Tom Brown,Shabir Okhai,NA,2254,ENG,0.5,2137,7.25,0.35,6.5
2023-08-12,Tom Brown,Richard WY Lee,NA,2109,ENG,0.5,2136,7.81,0.56,7
2023-08-13,Tom Brown,Roger G Williamson,NA,2184,ENG,1,2145,8.26,0.45,8
2023-08-13,Tom Brown,Tim Kett,e1 tim kett,2192,E1,0.5,2146,8.7,0.44,8.5
2023-09-07,Tom Brown,Callum Smith,e1 callum smith,1789,E1,0.5,2140,9.59,0.89,9
2023-09-20,Tom Brown,Sam Jukes,e1 sam jukes,2034,E1,1,2145,10.25,0.66,10
2023-10-04,Tom Brown,Bill Hunt,e1 bill hunt,1766,E1,1,2147,11.15,0.9,11
2023-10-22,Tom Brown,Adam Musson,w1 adam musson,2130,W1,1,2154,11.68,0.53,12
2023-11-11,Tom Brown,Adrian G Elwin,NA,1975,ENG,0.5,2151,12.41,0.73,12.5
2023-11-12,Tom Brown,Simon N Gilmore,NA,2061,ENG,0.5,2149,13.03,0.62,13
2023-11-22,Tom Brown,Matthew Davies,e1 matthew davies,1935,E1,0.5,2144,13.8,0.77,13.5
2023-11-26,Tom Brown,Dave Turner,g1 dave turner,1957,G1,0.5,2140,14.55,0.75,14
2023-12-06,Tom Brown,Alex Bullen,e1 alex bullen,2245,E1,0.5,2142,14.92,0.37,14.5
2023-12-13,Tom Brown,Joe Fathallah,e1 joe fathallah,2080,E1,1,2149,15.52,0.6,15.5
2023-12-14,Tom Brown,Tim Kett,e1 tim kett,2192,E1,0,2142,15.96,0.44,15.5
2023-11-02,Joseph Browse,Ellison Smith,e1 ellison smith,1773,E1,1,1751,0.45,0.45,1
2023-12-10,Joseph Browse,Anezka Vlkova,e1 anezka vlkova,1936,E1,0,1745,0.69,0.24,1
2023-09-12,Tomos Bryant,Bob Owen,e1 bob owen,1294,E1,0.5,869,0.1,0.1,0.5
2023-10-17,Tomos Bryant,Nathan Trickey,e1 nathan trickey,1389,E1,1,912,0.2,0.1,1.5
2023-10-24,Tomos Bryant,Martin Blackman-Siegler,e1 martin blackman-siegler,1050,E1,0,901,0.44,0.24,1.5
2023-08-27,Alex Bullen,Marie Vavrinkova,NA,1416,FIDE,1,2247,0.9,0.9,1
2023-08-27,Alex Bullen,Michael Ulcak,NA,1780,FIDE,1,2248,1.8,0.9,2
2023-08-28,Alex Bullen,Radek Wunsch,NA,1955,FIDE,1,2251,2.64,0.84,3
2023-08-29,Alex Bullen,Vaclav Buchta,NA,1921,FIDE,1,2253,3.51,0.87,4
2023-08-30,Alex Bullen,Neklan Vyskocil,NA,2307,FIDE,0.5,2254,3.92,0.41,4.5
2023-08-31,Alex Bullen,Martin Husek,NA,2197,FIDE,0,2245,4.49,0.57,4.5
2023-09-01,Alex Bullen,Miroslav Lisik,NA,1764,FIDE,1,2247,5.39,0.9,5.5
2023-09-02,Alex Bullen,Ludek Meszaros,NA,2065,FIDE,1,2251,6.13,0.74,6.5
2023-09-03,Alex Bullen,Petr Pokorny,NA,2146,FIDE,1,2257,6.77,0.64,7.5
2023-09-07,Alex Bullen,Adam Musson,w1 adam musson,2130,W1,1,2262,7.43,0.66,8.5
2023-09-08,Alex Bullen,Alun Smith,e1 alun smith,1708,E1,1,2264,8.33,0.9,9.5
2023-09-09,Alex Bullen,James Thomas,e1 james thomas,1991,E1,1,2267,9.14,0.81,10.5
2023-09-09,Alex Bullen,Thomas Wells,NA,1999,EST,1,2270,9.94,0.8,11.5
2023-09-10,Alex Bullen,Alan Young,w1 alan young,2125,W1,1,2275,10.61,0.67,12.5
2023-09-10,Alex Bullen,Keith Arkell,NA,2390,ENG,0,2270,10.91,0.3,12.5
2023-09-13,Alex Bullen,Peter Quinn,e1 peter quinn,1733,E1,1,2272,11.81,0.9,13.5
2023-09-20,Alex Bullen,Callum Smith,e1 callum smith,1789,E1,0.5,2266,12.71,0.9,14
2023-10-07,Alex Bullen,Julian Nieto Foresti,NA,1723,FIDE,1,2267,13.61,0.9,15
2023-10-07,Alex Bullen,Sten Sjodahl,NA,1860,FIDE,1,2269,14.51,0.9,16
2023-10-07,Alex Bullen,Edwin Woudt,NA,2045,FIDE,0.5,2265,15.27,0.76,16.5
2023-10-07,Alex Bullen,Antonio Manuel Pinto,NA,1542,FIDE,1,2266,16.17,0.9,17.5
2023-10-07,Alex Bullen,Oliver Stubbs,NA,2226,ENG,0,2258,16.7,0.53,17.5
2023-10-07,Alex Bullen,Jiri Danko,NA,1857,FIDE,0,2243,17.6,0.9,17.5
2023-10-07,Alex Bullen,Miquel Gonzalez Sureda,NA,1835,FIDE,1,2245,18.5,0.9,18.5
2023-10-07,Alex Bullen,Ladislav Hrbolka,NA,2035,FIDE,1,2249,19.27,0.77,19.5
2023-10-07,Alex Bullen,Marc Lacrosse,NA,2057,FIDE,0.5,2245,20.02,0.75,20
2023-10-18,Alex Bullen,Joe Fathallah,e1 joe fathallah,2080,E1,1,2249,20.74,0.72,21
2023-10-25,Alex Bullen,Derek Jones,e1 derek jones,2039,E1,1,2253,21.51,0.77,22
2023-11-06,Alex Bullen,Daniel Wilmot,e1 daniel wilmot,1869,E1,0,2239,22.41,0.9,22
2023-11-08,Alex Bullen,Georgi Korovski,e1 georgi korovski,1824,E1,1,2240,23.31,0.9,23
2023-11-11,Alex Bullen,Phil J Brooks,NA,2178,ENG,1,2247,23.91,0.6,24
2023-11-12,Alex Bullen,Max P Pert,NA,2151,ENG,0,2237,24.54,0.63,24
2023-11-15,Alex Bullen,Matthew Davies,e1 matthew davies,1935,E1,1,2239,25.4,0.86,25
2023-11-22,Alex Bullen,Joshua McKenna,e1 joshua mckenna,1754,E1,1,2240,26.3,0.9,26
2023-11-26,Alex Bullen,Joseph Addis,g1 joseph addis,1776,G1,0,2226,27.2,0.9,26
2023-12-06,Alex Bullen,Tom Brown,e1 tom brown,2149,E1,0.5,2224,27.83,0.63,26.5
2023-12-10,Alex Bullen,Callum Davies,e1 callum davies,1885,E1,1,2226,28.72,0.89,27.5
2023-12-13,Alex Bullen,Krzysztof Jakubiak,e1 krzysztof jakubiak,1599,E1,1,2227,29.62,0.9,28.5
2023-09-18,John Callan,Martin Ricketts,e1 martin ricketts,1288,E1,0,1223,0.43,0.43,0
2023-10-07,Jose Camacho Collados,Michael Sawtell,e1 michael sawtell,1532,E1,1,2466,0.9,0.9,1
2023-10-07,Jose Camacho Collados,Mike Gale,e1 mike gale,1617,E1,1,2467,1.8,0.9,2
2023-10-07,Jose Camacho Collados,Dave Turner,g1 dave turner,1957,G1,1,2468,2.7,0.9,3
2023-10-08,Jose Camacho Collados,Alun Smith,e1 alun smith,1708,E1,1,2469,3.6,0.9,4
2023-10-08,Jose Camacho Collados,Joe Fathallah,e1 joe fathallah,2080,E1,0.5,2465,4.5,0.9,4.5
2023-10-22,Jose Camacho Collados,David Perrett,e1 david perrett,1992,E1,1,2466,5.4,0.9,5.5
2023-11-11,Jose Camacho Collados,Peter M Gayson,NA,2158,ENG,1,2467,6.25,0.85,6.5
2023-11-12,Jose Camacho Collados,Mark Hebden,NA,2469,ENG,1,2473,6.74,0.49,7.5
2023-09-20,Bertie Carvey,Reuben Hilliar,e1 reuben hilliar,861,E1,0,908,0.61,0.61,0
2023-09-27,Bertie Carvey,Adam Sarwar,e1 adam sarwar,926,E1,0.5,907,1.13,0.52,0.5
2023-11-08,Bertie Carvey,Sam Rhydderch,e1 sam rhydderch,1000,E1,0.5,911,1.54,0.41,1
2023-11-15,Bertie Carvey,Piotr Graczyk,e1 piotr graczyk,1565,E1,0,907,1.64,0.1,1
2023-11-29,Bertie Carvey,Mike Joslin,e1 mike joslin,1351,E1,0,902,1.74,0.1,1
2023-12-14,Bertie Carvey,Rhys Davies,e1 rhys davies,1000,E1,1,930,2.15,0.41,2
2023-07-04,Kam Choo Yin,Csege Hanczar,e1 csege hanczar,1188,E1,1,1640,0.9,0.9,1
2023-07-11,Kam Choo Yin,Liam Penny,e1 liam penny,1748,E1,0.5,1644,1.25,0.35,1.5
2023-07-18,Kam Choo Yin,Joshua McKenna,e1 joshua mckenna,1754,E1,1,1660,1.59,0.34,2.5
2023-09-14,Kam Choo Yin,Jonathan James,e1 jonathan james,1992,E1,0,1657,1.71,0.12,2.5
2023-09-27,Kam Choo Yin,Emma Kong,e1 emma kong,1478,E1,1,1664,2.43,0.72,3.5
2023-10-12,Kam Choo Yin,Mike Gale,e1 mike gale,1617,E1,0.5,1663,2.96,0.53,4
2023-10-23,Kam Choo Yin,Jonathan Gilbert,g1 jonathan gilbert,2031,G1,0,1661,3.06,0.1,4
2023-11-09,Kam Choo Yin,Wilfrid Tang,e1 wilfrid tang,850,E1,1,1663,3.96,0.9,5
2023-11-10,Kam Choo Yin,Bob Hurn,e1 bob hurn,1459,E1,0.5,1658,4.7,0.74,5.5
2023-11-11,Kam Choo Yin,Krzysztof Jakubiak,e1 krzysztof jakubiak,1599,E1,0,1644,5.26,0.56,5.5
2023-11-11,Kam Choo Yin,Darson Beeston,w1 darson beeston,1477,W1,1,1651,5.98,0.72,6.5
2023-11-12,Kam Choo Yin,Paul Moulson,g1 paul moulson,1402,G1,1,1656,6.78,0.8,7.5
2023-11-12,Kam Choo Yin,Mark Thomas,w1 mark thomas,1802,W1,0,1649,7.06,0.28,7.5
2023-11-23,Kam Choo Yin,Mark Jones,e1 mark jones,1676,E1,0,1639,7.51,0.45,7.5
2023-12-04,Kam Choo Yin,Daniel Wilmot,e1 daniel wilmot,1869,E1,1,1658,7.72,0.21,8.5
2023-09-04,Adam Christopher,Jack Hannigan,e1 jack hannigan,1393,E1,0,1279,0.36,0.36,0
2023-10-09,Adam Christopher,David Lewis,e1 david lewis,1666,E1,0,1275,0.46,0.1,0
2023-11-05,Adam Christopher,David Lewis,e1 david lewis,1666,E1,0,1272,0.56,0.1,0
2023-11-20,Adam Christopher,Joseff Roberts,e1 joseff roberts,860,E1,1,1275,1.46,0.9,1
2023-11-27,Adam Christopher,Ken Hannah,e1 ken hannah,1605,E1,0.5,1287,1.6,0.14,1.5
2023-12-09,Ethan Chung,Stephen Gaskell,NA,1874,ENG,0,1671,0.24,0.24,0
2023-12-09,Ethan Chung,Joel Bartlett,NA,1791,ENG,0.5,1675,0.58,0.34,0.5
2023-09-14,Edd Chwieseni,Csege Hanczar,e1 csege hanczar,1188,E1,0,1564,0.9,0.9,0
2023-09-25,Edd Chwieseni,Chris Fox,e1 chris fox,1577,E1,0,1547,1.42,0.52,0
