Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
2022-04-30,Nigel R Davies,Neil Berry,NA,2327,ENG,0,2467,0.7,0.7,0
2022-05-01,Nigel R Davies,Keith C Arkell,NA,2437,ENG,0,2461,1.25,0.55,0
2022-05-02,Nigel R Davies,Borna Derakhshani,NA,2438,ENG,0.5,2461,1.8,0.55,0.5
2022-06-25,Nigel R Davies,Jose Camacho Collados,e1 jose camacho collados,2461,E1,0.5,2461,2.32,0.52,1
2022-06-26,Nigel R Davies,Peter T Roberson,NA,2502,ENG,0,2456,2.78,0.46,1
2022-02-20,Jose Camacho Collados,Tim Kett,e1 tim kett,2246,E1,1,2463,0.78,0.78,1
2022-02-23,Jose Camacho Collados,Zala Urh,NA,2307,FIDE,0,2456,1.49,0.71,1
2022-02-24,Jose Camacho Collados,David J Eggleston,NA,2389,ENG,1,2460,2.09,0.6,2
2022-02-24,Jose Camacho Collados,Jonah B Willow,NA,2431,ENG,0.5,2460,2.63,0.54,2.5
2022-02-25,Jose Camacho Collados,William Claridge-Hansen,NA,2417,ENG,1,2464,3.19,0.56,3.5
2022-02-25,Jose Camacho Collados,Shreyas Royal,NA,2245,ENG,0.5,2461,3.97,0.78,4
2022-02-26,Jose Camacho Collados,Adam G Ashton,NA,2439,ENG,0.5,2461,4.5,0.53,4.5
2022-02-26,Jose Camacho Collados,Yichen Han,NA,2407,ENG,1,2465,5.08,0.58,5.5
2022-02-27,Jose Camacho Collados,Stephen R Mannion,NA,2283,ENG,1,2468,5.82,0.74,6.5
2022-02-27,Jose Camacho Collados,Paul Macklin,NA,2349,ENG,0.5,2466,6.48,0.66,7
2022-03-26,Jose Camacho Collados,Joseph McPhillips,NA,2464,ENG,1,2471,6.98,0.5,8
2022-03-27,Jose Camacho Collados,James P Holland,NA,2373,ENG,0,2465,7.6,0.62,8
2022-04-15,Jose Camacho Collados,James Lavender,g1 james lavender,2092,G1,1,2466,8.49,0.89,9
2022-04-15,Jose Camacho Collados,Tim Kett,e1 tim kett,2246,E1,1,2468,9.27,0.78,10
2022-04-16,Jose Camacho Collados,Jonathan LB Blackburn,g1 jonathan lb blackburn,2308,G1,0.5,2466,9.98,0.71,10.5
2022-04-16,Jose Camacho Collados,Alex Bullen,e1 alex bullen,2098,E1,1,2467,10.87,0.89,11.5
2022-04-17,Jose Camacho Collados,Daniel Kozusek,e1 daniel kozusek,2411,E1,0.5,2467,11.44,0.57,12
2022-04-18,Jose Camacho Collados,Grzegorz Toczek,e1 grzegorz toczek,2328,E1,0.5,2465,12.12,0.68,12.5
2022-04-18,Jose Camacho Collados,Joe Fathallah,e1 joe fathallah,1999,E1,1,2466,13.02,0.9,13.5
2022-06-25,Jose Camacho Collados,Nigel R Davies,n1 nigel r davies,2474,N1,0.5,2466,13.5,0.48,14
2022-06-26,Jose Camacho Collados,David J Eggleston,NA,2367,ENG,0.5,2465,14.13,0.63,14.5
2022-02-25,Daniel Kozusek,Mark I Collinson,NA,2034,ENG,1,2412,0.9,0.9,1
2022-02-26,Daniel Kozusek,Kevin P Millward,NA,2088,ENG,1,2413,1.77,0.87,2
2022-02-26,Daniel Kozusek,Philip J Holt,NA,2159,ENG,1,2415,2.58,0.81,3
2022-02-27,Daniel Kozusek,Jake M Sanger,NA,2343,FIDE,1,2419,3.18,0.6,4
2022-02-27,Daniel Kozusek,Nigel Birtwistle,NA,2167,ENG,0.5,2416,3.98,0.8,4.5
2022-04-15,Daniel Kozusek,Jason Garcia,w1 jason garcia,2070,W1,1,2418,4.86,0.88,5.5
2022-04-15,Daniel Kozusek,Alex Bullen,e1 alex bullen,2098,E1,0,2409,5.72,0.86,5.5
2022-04-16,Daniel Kozusek,Sven Zeidler,n1 sven zeidler,2234,N1,1,2412,6.45,0.73,6.5
2022-04-16,Daniel Kozusek,Elijah Everett,n1 elijah everett,2297,N1,1,2415,7.11,0.66,7.5
2022-04-17,Daniel Kozusek,Jose Camacho Collados,e1 jose camacho collados,2461,E1,0.5,2416,7.54,0.43,8
2022-04-18,Daniel Kozusek,Jonathan LB Blackburn,g1 jonathan lb blackburn,2308,G1,1,2419,8.18,0.64,9
2022-04-18,Daniel Kozusek,Grzegorz Toczek,e1 grzegorz toczek,2328,E1,0.5,2418,8.8,0.62,9.5
2022-05-21,Daniel Kozusek,Kirill Astanovsky,NA,2112,FIDE,1,2420,9.65,0.85,10.5
2022-05-22,Daniel Kozusek,Dejan Nestorovic,NA,2321,FIDE,1,2423,10.28,0.63,11.5
2022-05-23,Daniel Kozusek,Zoran Arsovic,NA,2360,FIDE,0,2418,10.85,0.57,11.5
2022-05-24,Daniel Kozusek,Zachary Dukic,NA,2243,FIDE,1,2420,11.57,0.72,12.5
2022-05-25,Daniel Kozusek,Katarina Nestorovic,NA,2051,FIDE,0,2411,12.46,0.89,12.5
2022-05-26,Daniel Kozusek,Dimitrios Pappelis,NA,2170,FIDE,0.5,2408,13.26,0.8,13
2022-05-27,Daniel Kozusek,Dr. Giso Jahncke,NA,2321,FIDE,0.5,2407,13.89,0.63,13.5
2022-05-28,Daniel Kozusek,Boroljub Zlatanovic,NA,2341,FIDE,0.5,2406,14.49,0.6,14
2022-05-29,Daniel Kozusek,Mike Ivanov,NA,2342,FIDE,1,2410,15.09,0.6,15
2022-04-15,Grzegorz Toczek,Pat Bennett,n1 pat bennett,2037,N1,1,2330,0.84,0.84,1
2022-04-15,Grzegorz Toczek,Ifan Rathbone-Jones,n1 ifan rathbone-jones,2063,N1,1,2331,1.66,0.82,2
2022-04-16,Grzegorz Toczek,Alex Bullen,e1 alex bullen,2098,E1,0,2323,2.45,0.79,2
2022-04-16,Grzegorz Toczek,Jonathan LB Blackburn,g1 jonathan lb blackburn,2308,G1,0.5,2323,2.98,0.53,2.5
2022-04-17,Grzegorz Toczek,Sven Zeidler,n1 sven zeidler,2234,N1,1,2327,3.61,0.63,3.5
2022-04-18,Grzegorz Toczek,Jose Camacho Collados,e1 jose camacho collados,2461,E1,0.5,2329,3.93,0.32,4
2022-04-18,Grzegorz Toczek,Daniel Kozusek,e1 daniel kozusek,2411,E1,0.5,2330,4.31,0.38,4.5
2022-01-28,Jonathan LB Blackburn,Jacob Connor Boswell,NA,2217,ENG,0,2302,0.63,0.63,0
2022-02-12,Jonathan LB Blackburn,Hamish Olson,NA,2339,ENG,0,2297,1.09,0.46,0
2022-02-13,Jonathan LB Blackburn,Gawain Jones,NA,2658,ENG,0,2296,1.21,0.12,0
2022-03-26,Jonathan LB Blackburn,Szymon Pozimski,NA,2163,ENG,0.5,2294,1.91,0.7,0.5
2022-03-27,Jonathan LB Blackburn,Tim P Wall,NA,1,G1,0.5,2289,2.91,1,1
2022-04-15,Jonathan LB Blackburn,James Thomas,e1 james thomas,1971,E1,1,2290,3.78,0.87,2
2022-04-15,Jonathan LB Blackburn,Joe Fathallah,e1 joe fathallah,1999,E1,1,2292,4.64,0.86,3
2022-04-16,Jonathan LB Blackburn,Grzegorz Toczek,e1 grzegorz toczek,2328,E1,0.5,2292,5.11,0.47,3.5
2022-04-16,Jonathan LB Blackburn,Jose Camacho Collados,e1 jose camacho collados,2461,E1,0.5,2294,5.4,0.29,4
2022-04-17,Jonathan LB Blackburn,Alex Bullen,e1 alex bullen,2098,E1,1,2296,6.17,0.77,5
2022-04-18,Jonathan LB Blackburn,Daniel Kozusek,e1 daniel kozusek,2411,E1,0,2293,6.53,0.36,5
2022-04-18,Jonathan LB Blackburn,Tim Kett,e1 tim kett,2246,E1,0,2287,7.12,0.59,5
2022-04-30,Jonathan LB Blackburn,Daniel L Bisby,NA,2388,ENG,1,2293,7.51,0.39,6
2022-05-01,Jonathan LB Blackburn,Malcolm Pein,NA,2335,ENG,0.5,2293,7.97,0.46,6.5
2022-05-02,Jonathan LB Blackburn,Peter J Mulleady,NA,2004,ENG,1,2295,8.82,0.85,7.5
2022-06-01,Jonathan LB Blackburn,Angus J Dunnington,NA,2382,SCO,0,2291,9.22,0.4,7.5
2022-06-02,Jonathan LB Blackburn,Lan Yao,NA,2245,ENG,0.5,2290,9.81,0.59,8
2022-06-02,Jonathan LB Blackburn,Roderick M Mckay,NA,2249,ENG,0,2284,10.39,0.58,8
2022-06-03,Jonathan LB Blackburn,Frederick Waldhausen Gordon,NA,1939,FIDE,0,2275,11.28,0.89,8
2022-06-03,Jonathan LB Blackburn,Hamish Olson,NA,2361,ENG,0,2271,11.7,0.42,8
2022-06-04,Jonathan LB Blackburn,Andrew Burnett,NA,2189,ENG,0,2264,12.36,0.66,8
2022-06-04,Jonathan LB Blackburn,Gavin Wall,NA,2296,ENG,0.5,2264,12.88,0.52,8.5
2022-06-05,Jonathan LB Blackburn,Alistair Hill,NA,2265,ENG,0.5,2264,13.44,0.56,9
2022-06-25,Jonathan LB Blackburn,Ranesh Ratnesan,NA,2293,ENG,0.5,2263,13.96,0.52,9.5
2022-06-26,Jonathan LB Blackburn,Andrew J Ledger,NA,2330,ENG,0,2259,14.43,0.47,9.5
2022-02-15,Richard Dineley,Stephen M Lloyd,NA,1784,ENG,1,2307,0.9,0.9,1
2022-03-15,Richard Dineley,Andrew M Barber,NA,1830,ENG,1,2308,1.8,0.9,2
2022-05-03,Richard Dineley,John N Harvey,NA,1817,ENG,1,2309,2.7,0.9,3
2022-04-15,Elijah Everett,Jose Camacho Collados,e1 jose camacho collados,2461,E1,0.5,2301,0.28,0.28,0.5
2022-04-15,Elijah Everett,Nicholas Evans,w1 nicholas evans,2035,W1,0.5,2295,1.1,0.82,1
2022-04-16,Elijah Everett,Pat Bennett,n1 pat bennett,2037,N1,1,2298,1.92,0.82,2
2022-04-16,Elijah Everett,Daniel Kozusek,e1 daniel kozusek,2411,E1,0,2293,2.26,0.34,2
2022-04-17,Elijah Everett,Ifan Rathbone-Jones,n1 ifan rathbone-jones,2063,N1,1,2296,3.05,0.79,3
2022-02-19,Tim Kett,Andrew Burnett,NA,2158,ENG,1,2252,0.62,0.62,1
2022-02-20,Tim Kett,Jose Camacho Collados,e1 jose camacho collados,2461,E1,0,2248,0.84,0.22,1
2022-03-06,Tim Kett,Alan Young,w1 alan young,2144,W1,1,2254,1.48,0.64,2
2022-03-12,Tim Kett,Adam Musson,w1 adam musson,2134,W1,1,2260,2.14,0.66,3
2022-03-12,Tim Kett,Alex Bullen,e1 alex bullen,2098,E1,1,2264,2.84,0.7,4
2022-03-13,Tim Kett,Allan Pleasants,e1 allan pleasants,2110,E1,0.5,2261,3.53,0.69,4.5
2022-03-13,Tim Kett,Jason Garcia,w1 jason garcia,2070,W1,1,2266,4.26,0.73,5.5
2022-03-18,Tim Kett,George Hollands,NA,1965,ENG,1,2268,5.09,0.83,6.5
2022-03-18,Tim Kett,Magesh Matapathy,NA,1644,FIDE,1,2270,5.99,0.9,7.5
2022-03-19,Tim Kett,Peter Large,NA,2395,ENG,0,2265,6.29,0.3,7.5
2022-03-19,Tim Kett,Alex Bullen,e1 alex bullen,2098,E1,1,2270,6.99,0.7,8.5
2022-03-19,Tim Kett,Gorka S Salgado,NA,1904,ENG,0,2256,7.87,0.88,8.5
2022-03-26,Tim Kett,James Cole,NA,2036,ENG,1,2260,8.64,0.77,9.5
2022-03-27,Tim Kett,Jean-Luc Weller,NA,2251,ENG,0,2252,9.13,0.49,9.5
2022-04-15,Tim Kett,Dave Turner,g1 dave turner,2005,G1,1,2255,9.93,0.8,10.5
2022-04-15,Tim Kett,Jose Camacho Collados,e1 jose camacho collados,2461,E1,0,2251,10.15,0.22,10.5
2022-04-16,Tim Kett,Nicholas Evans,w1 nicholas evans,2035,W1,0.5,2247,10.92,0.77,11
2022-04-16,Tim Kett,Joe Fathallah,e1 joe fathallah,1999,E1,0.5,2242,11.73,0.81,11.5
2022-04-17,Tim Kett,James Thomas,e1 james thomas,1971,E1,0.5,2237,12.56,0.83,12
2022-04-18,Tim Kett,James Lavender,g1 james lavender,2092,G1,1,2241,13.27,0.71,13
2022-04-18,Tim Kett,Jonathan LB Blackburn,g1 jonathan lb blackburn,2308,G1,1,2251,13.68,0.41,14
2022-04-20,Tim Kett,Vicente Badenas Marin,NA,1702,FIDE,1,2253,14.58,0.9,15
2022-04-21,Tim Kett,Jakub Kosakowski,NA,2452,FIDE,0.5,2257,14.81,0.23,15.5
2022-04-21,Tim Kett,Victor Albiol Alvarez,NA,2366,FIDE,0.5,2259,15.14,0.33,16
2022-04-22,Tim Kett,Michael A Rahal,NA,2329,FIDE,0,2253,15.52,0.38,16
2022-04-23,Tim Kett,Viviana Cipriani Galvan,NA,1937,FIDE,0,2240,16.38,0.86,16
2022-04-23,Tim Kett,Sam Jukes,e1 sam jukes,1983,E1,1,2242,17.2,0.82,17
2022-04-24,Tim Kett,Alejandro Valenzuela Yuste,NA,1999,FIDE,1,2246,18.01,0.81,18
2022-04-30,Tim Kett,Alistair Hill,NA,2276,ENG,0.5,2246,18.47,0.46,18.5
2022-05-01,Tim Kett,Jonathan Pein,NA,2222,ENG,0.5,2246,19,0.53,19
2022-05-02,Tim Kett,Robert A Newton,NA,1989,ENG,1,2249,19.81,0.81,20
2022-05-13,Tim Kett,Johnathan Bourne,NA,1999,ENG,1,2252,20.62,0.81,21
2022-05-14,Tim Kett,Pete Heaven,e1 pete heaven,2115,E1,1,2257,21.3,0.68,22
2022-05-14,Tim Kett,Kenneth Hobson,NA,2170,ENG,0.5,2255,21.91,0.61,22.5
2022-05-15,Tim Kett,Roland Bezuidenhout,NA,2330,ENG,0.5,2257,22.29,0.38,23
2022-05-15,Tim Kett,Dominic L Bennett,NA,1998,ENG,0,2244,23.1,0.81,23
2022-05-17,Tim Kett,Alex Bullen,e1 alex bullen,2098,E1,1,2249,23.8,0.7,24
2022-06-03,Tim Kett,Keith Downey,w1 keith downey,1780,W1,1,2251,24.7,0.9,25
2022-06-04,Tim Kett,Indy Southcott-Moyers,NA,2109,ENG,1,2256,25.39,0.69,26
2022-06-05,Tim Kett,Bruce L Baer,NA,2093,ENG,1,2260,26.1,0.71,27
2022-06-05,Tim Kett,Alex Bullen,e1 alex bullen,2098,E1,0.5,2257,26.8,0.7,27.5
2022-06-10,Tim Kett,Sofiia Markina,NA,1373,FIDE,1,2259,27.7,0.9,28.5
2022-06-11,Tim Kett,Suyog Wagh,NA,2352,FIDE,0,2253,28.05,0.35,28.5
2022-06-11,Tim Kett,Kevin Reinhard,NA,1754,FIDE,1,2255,28.95,0.9,29.5
2022-06-12,Tim Kett,Marta Garcia Martin,NA,2323,FIDE,1,2264,29.34,0.39,30.5
2022-06-13,Tim Kett,Nikhil Dixit,NA,2331,FIDE,1,2274,29.72,0.38,31.5
2022-06-14,Tim Kett,Daniel Leal Alsina,NA,2514,FIDE,0,2271,29.9,0.18,31.5
2022-06-15,Tim Kett,Mateusz Paszewski,NA,2286,FIDE,0.5,2272,30.34,0.44,32
2022-06-16,Tim Kett,Andrew J Ledger,NA,2329,FIDE,0,2266,30.72,0.38,32
2022-06-17,Tim Kett,Vitezslav Rasik,NA,2427,FIDE,0,2262,30.98,0.26,32
2022-06-25,Tim Kett,Rohan Bansal,NA,2096,ENG,1,2267,31.68,0.7,33
2022-06-26,Tim Kett,Laurence E Webb,NA,2279,ENG,1,2276,32.13,0.45,34
2022-02-19,Sven Zeidler,Julius Schwartz,NA,2245,ENG,0,2226,0.48,0.48,0
2022-02-20,Sven Zeidler,Yichen Han,NA,2407,ENG,0.5,2230,0.75,0.27,0.5
2022-03-26,Sven Zeidler,Edgar Wilson,NA,1996,ENG,1,2233,1.55,0.8,1.5
2022-03-27,Sven Zeidler,Michael P Townsend,NA,2080,ENG,0,2222,2.26,0.71,1.5
2022-04-15,Sven Zeidler,Nicholas Evans,w1 nicholas evans,2035,W1,0.5,2218,3.02,0.76,2
2022-04-15,Sven Zeidler,Lynda Smith,g1 lynda smith,1837,G1,1,2219,3.92,0.9,3
2022-04-16,Sven Zeidler,Daniel Kozusek,e1 daniel kozusek,2411,E1,0,2215,4.19,0.27,3
2022-04-16,Sven Zeidler,Ifan Rathbone-Jones,n1 ifan rathbone-jones,2063,N1,1,2219,4.92,0.73,4
2022-04-17,Sven Zeidler,Grzegorz Toczek,e1 grzegorz toczek,2328,E1,0,2214,5.29,0.37,4
2022-04-18,Sven Zeidler,Pat Bennett,n1 pat bennett,2037,N1,0.5,2209,6.05,0.76,4.5
2022-04-18,Sven Zeidler,James Lavender,g1 james lavender,2092,G1,1,2214,6.74,0.69,5.5
2022-04-30,Sven Zeidler,Agoston Mihalik,NA,2245,ENG,0.5,2215,7.22,0.48,6
2022-05-01,Sven Zeidler,Fedja Zulfic,NA,2223,ENG,1,2222,7.74,0.52,7
2022-05-02,Sven Zeidler,Lee P Kay,NA,1996,ENG,1,2226,8.54,0.8,8
2022-06-20,Sven Zeidler,Michele Godena,NA,2479,FIDE,0,2222,8.74,0.2,8
2022-06-21,Sven Zeidler,John E Hickman,NA,1861,ENG,1,2224,9.64,0.9,9
2022-06-22,Sven Zeidler,David H Cummings,NA,2329,FIDE,0,2218,10.01,0.37,9
2022-06-23,Sven Zeidler,Krishan Jhunjhnuwala,NA,2336,FIDE,0.5,2221,10.37,0.36,9.5
2022-06-26,Sven Zeidler,Andrew Burnett,NA,2187,SCO,0,2211,10.94,0.57,9.5
2022-06-27,Sven Zeidler,Fredrik Lindgren,NA,2263,FIDE,0.5,2212,11.4,0.46,10
2022-06-28,Sven Zeidler,Atle Gronn,NA,2361,FIDE,0,2207,11.72,0.32,10
2021-10-06,Roy Phillips,Stephen Meek,NA,2143,ENG,1,2236,0.62,0.62,1
2022-02-09,Roy Phillips,Stephen Meek,NA,2143,ENG,1,2242,1.24,0.62,2
2021-09-29,Roy Phillips,Stephen Meek,NA,2143,ENG,0.5,2240,1.86,0.62,2.5
2021-09-08,Roy Phillips,Alistair Gilbert,NA,2043,ENG,0,2228,2.61,0.75,2.5
2022-01-31,Tom Brown,David Robinson,e1 david robinson,1902,E1,1,2205,0.85,0.85,1
2022-02-09,Tom Brown,Derek Jones,e1 derek jones,2042,E1,1,2210,1.57,0.72,2
2022-02-15,Tom Brown,Paul Bridges,e1 paul bridges,1810,E1,1,2212,2.47,0.9,3
2022-03-02,Tom Brown,Matthew Davies,e1 matthew davies,1956,E1,0,2199,3.28,0.81,3
2022-03-26,Tom Brown,Rohan Pal,NA,1976,ENG,0.5,2194,4.07,0.79,3.5
2022-03-27,Tom Brown,Mark Adams,g1 mark adams,1979,G1,1,2198,4.85,0.78,4.5
2022-03-30,Tom Brown,David Llewellyn,e1 david llewellyn,1924,E1,0.5,2192,5.68,0.83,5
2022-04-15,Tom Brown,Ifan Rathbone-Jones,n1 ifan rathbone-jones,2063,N1,0,2181,6.37,0.69,5
2022-04-15,Tom Brown,Lee Davis,e1 lee davis,2012,E1,1,2185,7.12,0.75,6
2022-04-16,Tom Brown,Joe Fathallah,e1 joe fathallah,1999,E1,0.5,2181,7.88,0.76,6.5
2022-04-16,Tom Brown,James Thomas,e1 james thomas,1971,E1,0.5,2176,8.67,0.79,7
2022-04-17,Tom Brown,Lynda Smith,g1 lynda smith,1837,G1,0.5,2170,9.56,0.89,7.5
2022-04-20,Tom Brown,Enrique Del Campo Umaran,NA,1707,FIDE,1,2172,10.46,0.9,8.5
2022-04-21,Tom Brown,Marc Dublan Narciso,NA,2477,FIDE,0.5,2177,10.63,0.17,9
2022-04-21,Tom Brown,Clement Frederic,NA,2210,FIDE,0.5,2177,11.12,0.49,9.5
2022-04-22,Tom Brown,Aaron Garcia Alonso,NA,2361,FIDE,1,2188,11.41,0.29,10.5
2022-04-23,Tom Brown,Pere Cazorla Garriga,NA,2504,FIDE,0,2186,11.56,0.15,10.5
2022-04-23,Tom Brown,Oscar Aguado De La Riva,NA,2429,FIDE,0.5,2191,11.77,0.21,11
2022-04-24,Tom Brown,Oleg M Romanishin,NA,2415,FIDE,1,2203,12,0.23,12
2022-04-30,Tom Brown,Robert K Taylor,NA,2009,ENG,1,2207,12.75,0.75,13
2022-05-02,Tom Brown,Alex Freeland,e1 alex freeland,2059,E1,1,2212,13.45,0.7,14
2022-05-23,Tom Brown,Justin Morgans,e1 justin morgans,1674,E1,1,2213,14.35,0.9,15
2022-06-03,Tom Brown,Hugo Fowler,g1 hugo fowler,1917,G1,0,2200,15.19,0.84,15
2022-06-03,Tom Brown,Luke Honey,NA,1505,ENG,1,2202,16.09,0.9,16
2022-06-04,Tom Brown,Robert Taylor,g1 robert taylor,1906,G1,1,2204,16.94,0.85,17
2022-06-04,Tom Brown,Andy Hill,NA,1977,ENG,0.5,2199,17.73,0.79,17.5
2022-06-05,Tom Brown,Tristam DP De Piro,NA,1973,ENG,1,2203,18.52,0.79,18.5
2022-06-05,Tom Brown,Indy Southcott-Moyers,NA,2109,ENG,1,2209,19.15,0.63,19.5
2022-06-13,Tom Brown,Will Harwood,e1 will harwood,1777,E1,1,2210,20.05,0.9,20.5
2022-06-15,Tom Brown,Joe Fathallah,e1 joe fathallah,1999,E1,0.5,2206,20.81,0.76,21
2022-06-22,Tom Brown,Nigel Ralphs,e1 nigel ralphs,2039,E1,1,2211,21.53,0.72,22
2022-04-23,Jane Richmond,Connor Clarke,NA,2064,ENG,0,2175,0.67,0.67,0
2022-04-23,Jane Richmond,Mark Lim,NA,1956,ENG,0.5,2171,1.46,0.79,0.5
2022-04-24,Jane Richmond,Peter G Large,NA,2372,ENG,0,2167,1.72,0.26,0.5
2022-04-30,Jane Richmond,David Henry Maycock Bates,NA,2230,ENG,0,2160,2.16,0.44,0.5
2022-05-13,Jane Richmond,Sam Jukes,e1 sam jukes,1983,E1,0.5,2155,2.92,0.76,1
2022-05-14,Jane Richmond,Hugo Fowler,g1 hugo fowler,1917,G1,1,2158,3.74,0.82,2
2022-05-15,Jane Richmond,Oliver Stubbs,NA,2121,ENG,0.5,2157,4.33,0.59,2.5
2022-01-18,Alan Young,Mark Thomas,w1 mark thomas,1853,W1,1,2147,0.84,0.84,1
2022-02-17,Alan Young,Tomasz Miga,w1 tomasz miga,1815,W1,0,2133,1.71,0.87,1
2022-02-22,Alan Young,Steve Smith,w1 steve smith,1914,W1,1,2136,2.5,0.79,2
2022-03-06,Alan Young,Tim Kett,e1 tim kett,2246,E1,0,2130,2.86,0.36,2
2022-03-12,Alan Young,Allan Pleasants,e1 allan pleasants,2110,E1,0.5,2129,3.41,0.55,2.5
2022-03-12,Alan Young,Jason Garcia,w1 jason garcia,2070,W1,0.5,2128,4.01,0.6,3
2022-03-13,Alan Young,Alex Bullen,e1 alex bullen,2098,E1,0.5,2127,4.58,0.57,3.5
2022-03-13,Alan Young,Adam Musson,w1 adam musson,2134,W1,1,2135,5.09,0.51,4.5
2022-03-23,Alan Young,Moss McCarthy,w1 moss mccarthy,1989,W1,1,2139,5.8,0.71,5.5
2022-03-28,Alan Young,Adam May,w1 adam may,2004,W1,0.5,2136,6.49,0.69,6
2022-03-16,Alan Young,Steve Smith,w1 steve smith,1914,W1,0.5,2131,7.28,0.79,6.5
2022-03-26,Alan Young,Manvith Sandhu,NA,1921,ENG,0.5,2127,8.06,0.78,7
2022-03-27,Alan Young,Peter Richmond,NA,2113,G1,1,2134,8.6,0.54,8
2022-04-12,Alan Young,Moss McCarthy,w1 moss mccarthy,1989,W1,0,2123,9.31,0.71,8
2022-04-20,Alan Young,Ian Eustis,w1 ian eustis,1786,W1,0.5,2117,10.2,0.89,8.5
2022-02-23,Olivia Smith,Gwyn Havard,e1 gwyn havard,1916,E1,1,2144,0.79,0.79,1
2022-04-07,Olivia Smith,Lan Yao,NA,2228,ENG,0,2138,1.17,0.38,1
2022-04-07,Olivia Smith,Yaoyao Zhu,NA,2016,ENG,0.5,2136,1.84,0.67,1.5
2022-04-08,Olivia Smith,Kanwal K Bhatia,NA,2060,ENG,0.5,2134,2.45,0.61,2
2022-04-08,Olivia Smith,Sheila Jackson,NA,2142,ENG,1,2142,2.95,0.5,3
2022-04-09,Olivia Smith,Salomeja Zaksaite,NA,2246,FIDE,0.5,2144,3.3,0.35,3.5
2022-04-09,Olivia Smith,Sarah N Longson,NA,2153,ENG,1,2152,3.78,0.48,4.5
2022-04-10,Olivia Smith,Elzbieta Vine,NA,2138,FIDE,1,2160,4.28,0.5,5.5
2022-04-10,Olivia Smith,Madara Orlovska,NA,2063,FIDE,0.5,2159,4.89,0.61,6
2022-04-11,Olivia Smith,Audrey Kueh,NA,2118,ENG,0.5,2158,5.42,0.53,6.5
2022-05-13,Olivia Smith,Edward Barker,NA,1970,ENG,1,2162,6.15,0.73,7.5
2022-05-14,Olivia Smith,Dominic L Bennett,NA,1930,FIDE,0.5,2158,6.92,0.77,8
2022-05-14,Olivia Smith,Eric D Gardiner,NA,2036,ENG,0.5,2156,7.57,0.65,8.5
2022-05-15,Olivia Smith,Joseph D Turner,NA,1936,ENG,1,2160,8.33,0.76,9.5
2022-05-15,Olivia Smith,Steven A Jones,NA,2334,ENG,0,2156,8.58,0.25,9.5
2021-11-02,Adam Musson,Oliver Stubbs,NA,2072,ENG,0,2125,0.59,0.59,0
2021-11-10,Adam Musson,Daniel Varney,NA,2024,ENG,0.5,2122,1.24,0.65,0.5
2021-11-17,Adam Musson,Chris Beaumont,NA,2312,ENG,1,2134,1.5,0.26,1.5
2021-09-29,Adam Musson,Oscar Garcia,NA,2163,ENG,0,2127,1.96,0.46,1.5
2021-10-06,Adam Musson,Reinhold Heinlein,NA,2088,ENG,1,2134,2.53,0.57,2.5
2021-10-20,Adam Musson,Paul Spiller,NA,1885,ENG,1,2137,3.34,0.81,3.5
2022-02-09,Adam Musson,Nigel Hosken,NA,2073,ENG,1,2143,3.93,0.59,4.5
2022-03-06,Adam Musson,Alex Bullen,e1 alex bullen,2098,E1,0,2134,4.48,0.55,4.5
2022-03-12,Adam Musson,Tim Kett,e1 tim kett,2246,E1,0,2129,4.82,0.34,4.5
2022-03-12,Adam Musson,Allan Pleasants,e1 allan pleasants,2110,E1,0.5,2128,5.35,0.53,5
2022-03-13,Adam Musson,Jason Garcia,w1 jason garcia,2070,W1,0,2119,5.94,0.59,5
2022-03-13,Adam Musson,Alan Young,w1 alan young,2144,W1,0,2111,6.43,0.49,5
2022-01-11,Charles F Morris,Chris J Grier,NA,1765,ENG,1,2121,0.88,0.88,1
2022-02-15,Charles F Morris,Ray Williams,NA,1750,ENG,0.5,2115,1.77,0.89,1.5
2022-05-24,Charles F Morris,Chris Grier,n1 chris grier,1765,N1,1,2116,2.65,0.88,2.5
2022-06-20,Charles F Morris,Carlos Palermo Garcia,NA,2415,FIDE,0,2114,2.8,0.15,2.5
2022-06-22,Charles F Morris,Victor Plotkin,NA,2252,FIDE,0,2109,3.12,0.32,2.5
2022-06-23,Charles F Morris,Ramesh Jhunjhnuwala,NA,2122,FIDE,1,2117,3.62,0.5,3.5
2022-06-24,Charles F Morris,Sheila Jackson,NA,2112,ENG,0.5,2117,4.13,0.51,4
2022-06-26,Charles F Morris,Neil Farrell,NA,2229,SCO,1,2127,4.48,0.35,5
2022-06-27,Charles F Morris,Jorgen Karlsson,NA,2010,FIDE,1,2133,5.13,0.65,6
2022-06-28,Charles F Morris,Fredrik A Dahl,NA,2211,FIDE,0.5,2135,5.5,0.37,6.5
2022-06-29,Charles F Morris,Angelo Benazzo,NA,1621,FIDE,1,2136,6.4,0.9,7.5
2021-09-21,Gareth Morris,Mark Furnevall,NA,1900,ENG,1,2121,0.78,0.78,1
2021-10-05,Gareth Morris,Peter Chaplin,NA,2004,ENG,0.5,2118,1.44,0.66,1.5
2021-11-02,Gareth Morris,Rob Hearne,NA,1953,ENG,0.5,2115,2.16,0.72,2
2021-11-18,Gareth Morris,James Clarke,NA,1833,ENG,0,2101,3,0.84,2
