Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
2022-10-08,Matt Staniforth,Iwan Cave,NA,2029,ENG,1,2026,1.82,0.48,2.5
2022-10-08,Matt Staniforth,Luke Honey,NA,1730,ENG,1,2029,2.66,0.84,3.5
2022-10-09,Matt Staniforth,Tony Wells,NA,2016,ENG,1,2037,3.16,0.5,4.5
2022-09-12,Jonathan James,Gwyn Havard,e1 gwyn havard,1826,E1,1,2017,0.75,0.75,1
2022-10-25,Jonathan James,Edd Chwieseni,e1 edd chwieseni,1646,E1,1,2019,1.64,0.89,2
2022-11-22,Jonathan James,Mark Janas,e1 mark janas,1722,E1,1,2021,2.48,0.84,3
2022-12-06,Jonathan James,Daniel Wilmot,e1 daniel wilmot,1928,E1,0.5,2019,3.1,0.62,3.5
2022-07-07,Hugo Fowler,Andrei Maksimenko,NA,2434,FIDE,0.5,2018,0.1,0.1,0.5
2022-07-07,Hugo Fowler,Roger D De Coverly,NA,2040,ENG,0.5,2019,0.56,0.46,1
2022-07-08,Hugo Fowler,Mike P Waddington,NA,2141,ENG,0.5,2022,0.88,0.32,1.5
2022-07-09,Hugo Fowler,Sam Jukes,e1 sam jukes,2028,E1,1,2030,1.36,0.48,2.5
2022-07-09,Hugo Fowler,Alex Bullen,e1 alex bullen,2235,E1,0,2027,1.58,0.22,2.5
2022-07-10,Hugo Fowler,Rudy van Kemenade,n1 rudy van kemenade,1997,N1,1,2034,2.1,0.52,3.5
2022-07-11,Hugo Fowler,Hugh W Murphy,NA,2194,ENG,0,2030,2.36,0.26,3.5
2022-07-11,Hugo Fowler,Nicolas Skettos,NA,2055,ENG,0.5,2031,2.8,0.44,4
2022-07-12,Hugo Fowler,Callum Davies,e1 callum davies,1850,E1,1,2036,3.52,0.72,5
2022-08-08,Hugo Fowler,Trefor F Thynne,NA,1908,ENG,1,2041,4.17,0.65,6
2022-08-09,Hugo Fowler,Imogen Dicen,NA,1874,ENG,0.5,2038,4.86,0.69,6.5
2022-08-09,Hugo Fowler,Michael Catabay,NA,1994,ENG,1,2046,5.39,0.53,7.5
2022-08-10,Hugo Fowler,Colin A Costello,NA,1979,ENG,1,2053,5.94,0.55,8.5
2022-08-11,Hugo Fowler,Paul D Dupre,NA,1968,ENG,0.5,2052,6.5,0.56,9
2022-08-11,Hugo Fowler,Eddie Hurst,NA,1968,ENG,1,2059,7.06,0.56,10
2022-08-12,Hugo Fowler,Ed Stembridge,NA,1944,ENG,1,2066,7.66,0.6,11
2022-08-12,Hugo Fowler,Daniel Savidge,NA,2147,ENG,0,2061,7.97,0.31,11
2022-08-13,Hugo Fowler,Supratit Banerjee,NA,1667,ENG,1,2063,8.85,0.88,12
2022-08-13,Hugo Fowler,Radha Ratnesan,NA,1704,ENG,1,2065,9.7,0.85,13
2022-08-14,Hugo Fowler,Emily Maton,NA,1738,ENG,0.5,2060,10.53,0.83,13.5
2022-08-14,Hugo Fowler,Bodhana Sivanandan,NA,1717,ENG,0.5,2054,11.38,0.85,14
2022-08-15,Hugo Fowler,Kandara Acharya,NA,1742,ENG,1,2057,12.21,0.83,15
2022-08-15,Hugo Fowler,George Miller,NA,1877,ENG,0,2046,12.9,0.69,15
2022-08-16,Hugo Fowler,Chris Doran,NA,2046,ENG,1,2055,13.35,0.45,16
2022-08-16,Hugo Fowler,Georgia Headlong,NA,1786,ENG,1,2058,14.14,0.79,17
2022-08-17,Hugo Fowler,Tim Hilton,NA,2002,ENG,0.5,2058,14.65,0.51,17.5
2022-08-17,Hugo Fowler,Julia Volovich,NA,1986,ENG,0,2049,15.19,0.54,17.5
2022-08-18,Hugo Fowler,Max Pert,NA,1989,ENG,1,2057,15.72,0.53,18.5
2022-08-18,Hugo Fowler,Luke Fleri,NA,1840,ENG,0.5,2053,16.45,0.73,19
2022-08-19,Hugo Fowler,Bodhana Sivanandan,NA,1717,ENG,0.5,2048,17.3,0.85,19.5
2022-08-19,Hugo Fowler,Max Pert,NA,1989,ENG,0.5,2047,17.83,0.53,20
2022-08-20,Hugo Fowler,Bodhana Sivanandan,NA,1717,ENG,1,2050,18.68,0.85,21
2022-08-20,Hugo Fowler,Sebastian Skalski,NA,1615,ENG,0.5,2043,19.58,0.9,21.5
2022-09-02,Hugo Fowler,Dave McGhee,e1 dave mcghee,1680,E1,1,2045,20.45,0.87,22.5
2022-09-03,Hugo Fowler,Jason Garcia,w1 jason garcia,2048,W1,0.5,2046,20.9,0.45,23
2022-09-03,Hugo Fowler,Alex Bullen,e1 alex bullen,2235,E1,0.5,2051,21.12,0.22,23.5
2022-09-04,Hugo Fowler,Jeremy F S Menadue,NA,2021,ENG,0,2043,21.61,0.49,23.5
2022-09-04,Hugo Fowler,Joe Fathallah,e1 joe fathallah,2075,E1,0,2036,22.02,0.41,23.5
2022-10-15,Hugo Fowler,Yuxuan Wu,e1 yuxuan wu,1654,E1,0,2022,22.91,0.89,23.5
2022-10-15,Hugo Fowler,Bence Szakmany,e1 bence szakmany,1668,E1,1,2024,23.79,0.88,24.5
2022-10-15,Hugo Fowler,Yaroslav Sharhorodsky,e1 yaroslav sharhorodsky,1721,E1,0.5,2019,24.63,0.84,25
2022-10-17,Hugo Fowler,Alan Stonebridge,NA,1536,ENG,1,2020,25.53,0.9,26
2022-10-30,Hugo Fowler,Alan W Brusey,NA,2031,ENG,0.5,2021,26,0.47,26.5
2022-10-31,Hugo Fowler,John Waterfield,g1 john waterfield,2061,G1,0,2014,26.43,0.43,26.5
2022-11-28,Hugo Fowler,Peter E Chaplin,NA,2018,ENG,0.5,2014,26.92,0.49,27
2022-09-02,Lee Davis,Roy Thomas,e1 roy thomas,1751,E1,1,2014,0.82,0.82,1
2022-09-03,Lee Davis,Peter Quinn,e1 peter quinn,1779,E1,1,2017,1.61,0.79,2
2022-09-03,Lee Davis,Charles F Morris,n1 charles f morris,2136,N1,0,2012,1.94,0.33,2
2022-09-04,Lee Davis,Duncan Williams,w1 duncan williams,1810,W1,0,2000,2.7,0.76,2
2022-09-04,Lee Davis,Anthony Hughes,g1 anthony hughes,1932,G1,0.5,1998,3.31,0.61,2.5
2022-10-21,Lee Davis,Mario Psaila,NA,1720,FIDE,1,2001,4.15,0.84,3.5
2022-10-22,Lee Davis,Mukhtar Ainakul,NA,1806,FIDE,0,1988,4.91,0.76,3.5
2022-10-23,Lee Davis,Oscar Tardi,NA,1766,FIDE,0.5,1983,5.71,0.8,4
2022-10-24,Lee Davis,Rupert Coy,NA,1780,FIDE,0.5,1979,6.5,0.79,4.5
2022-10-25,Lee Davis,Dusan Djokic,NA,1780,FIDE,0.5,1974,7.29,0.79,5
2022-10-26,Lee Davis,Guy Baete,NA,1805,FIDE,0.5,1970,8.06,0.77,5.5
2022-10-27,Lee Davis,Petr Hrebicek,NA,1771,FIDE,0.5,1965,8.86,0.8,6
2022-10-28,Lee Davis,Amor Haouari,NA,1642,FIDE,1,1967,9.75,0.89,7
2022-10-29,Lee Davis,Roman Lozovoi,NA,1974,FIDE,0,1958,10.3,0.55,7
2022-11-15,Lee Davis,Stephan Buchal,NA,2247,FIDE,0.5,1963,10.5,0.2,7.5
2022-11-16,Lee Davis,Rolf Bergstrom,NA,2166,FIDE,0.5,1966,10.79,0.29,8
2022-11-17,Lee Davis,Riccardo Gueci,NA,2068,FIDE,0.5,1967,11.21,0.42,8.5
2022-11-18,Lee Davis,Arno Nickel,NA,2104,FIDE,0.5,1969,11.58,0.37,9
2022-11-19,Lee Davis,Roland Mayer,NA,2074,FIDE,0,1963,11.99,0.41,9
2022-11-20,Lee Davis,Giuseppe Bisignano,NA,1658,FIDE,0.5,1957,12.87,0.88,9.5
2022-11-22,Lee Davis,Giuseppe Paletta,NA,1619,FIDE,1,1958,13.77,0.9,10.5
2022-11-23,Lee Davis,Stein Jensen,NA,2024,FIDE,0.5,1959,14.25,0.48,11
2022-11-25,Lee Davis,Efren Bagamasbad,NA,2051,FIDE,0,1952,14.69,0.44,11
2022-11-26,Lee Davis,Ryszard Sokolowski,NA,2024,FIDE,0,1944,15.17,0.48,11
2023-01-03,Rob Saunders,Michael Beck,w1 michael beck,1746,W1,1,2009,0.82,0.82,1
2023-01-09,Rob Saunders,Mark Thomas,w1 mark thomas,1916,W1,0.5,2007,1.45,0.63,1.5
2022-08-27,Peter Davies,Georgia Headlong,NA,1786,ENG,0.5,1996,0.77,0.77,0.5
2022-08-27,Peter Davies,Nigel W Blades,NA,2060,ENG,0.5,1997,1.18,0.41,1
2022-08-28,Peter Davies,Tim L Rogers,NA,2124,ENG,0,1992,1.51,0.33,1
2022-08-28,Peter Davies,Nicolai Woltery,NA,2028,ENG,0.5,1992,1.97,0.46,1.5
2022-08-29,Peter Davies,Gaurav Kamath,NA,1855,ENG,1,1997,2.67,0.7,2.5
2022-08-29,Peter Davies,Philip Hurtado,NA,2013,ENG,0,1990,3.15,0.48,2.5
2022-11-05,Peter Davies,Nick J London,NA,1585,ENG,1,1991,4.05,0.9,3.5
2022-11-06,Peter Davies,Tim Hilton,NA,1,E1,0,1975,5.05,1,3.5
2022-12-19,Ayodele Sadiq,Yogesh Shelgaonkar,e1 yogesh shelgaonkar,1900,E1,1,2006,0.64,0.64,1
2022-12-19,James Tapp,Matthew Davies,e1 matthew davies,1969,E1,1,2007,0.54,0.54,1
2022-07-07,Rudy van Kemenade,Mark Emblem,g1 mark emblem,1430,G1,1,1999,0.9,0.9,1
2022-07-07,Rudy van Kemenade,John R Richardson,NA,2389,ENG,0,1997,1,0.1,1
2022-07-08,Rudy van Kemenade,Andrew Di-Vetta,e1 andrew di-vetta,1943,E1,1,2007,1.58,0.58,2
2022-07-09,Rudy van Kemenade,Joe Fathallah,e1 joe fathallah,2075,E1,0.5,2010,1.97,0.39,2.5
2022-07-09,Rudy van Kemenade,Alistair Hill,NA,2258,ENG,0,2005,2.15,0.18,2.5
2022-07-10,Rudy van Kemenade,Hugo Fowler,g1 hugo fowler,2012,G1,0,1994,2.63,0.48,2.5
2022-07-11,Rudy van Kemenade,David Robinson,e1 david robinson,1851,E1,1,2001,3.33,0.7,3.5
2022-07-11,Rudy van Kemenade,Anthony Hughes,g1 anthony hughes,1932,G1,1,2011,3.92,0.59,4.5
2022-07-12,Rudy van Kemenade,Mike P Waddington,NA,2141,ENG,0,2004,4.22,0.3,4.5
2022-09-02,Rudy van Kemenade,Duncan Williams,w1 duncan williams,1810,W1,0,1986,4.97,0.75,4.5
2022-09-03,Rudy van Kemenade,Anthony Hughes,g1 anthony hughes,1932,G1,1,1996,5.56,0.59,5.5
2022-09-03,Rudy van Kemenade,Peter Quinn,e1 peter quinn,1779,E1,1,2001,6.34,0.78,6.5
2022-09-04,Rudy van Kemenade,Charles F Morris,n1 charles f morris,2136,N1,0,1993,6.65,0.31,6.5
2022-09-04,Rudy van Kemenade,Nigel Saunders,g1 nigel saunders,1994,G1,1,2005,7.15,0.5,7.5
2022-09-16,Rudy van Kemenade,Andrei Ciuravin,NA,2181,ENG,0.5,2011,7.41,0.26,8
2022-09-17,Rudy van Kemenade,Bruce L Baer,NA,2130,ENG,0.5,2016,7.73,0.32,8.5
2022-09-17,Rudy van Kemenade,Leo A Keely,NA,2104,ENG,1,2031,8.08,0.35,9.5
2022-09-18,Rudy van Kemenade,Greg T Eagleton,NA,2048,ENG,0,2021,8.51,0.43,9.5
2022-09-18,Rudy van Kemenade,Paul Brencher,NA,1952,ENG,1,2031,9.07,0.56,10.5
2022-10-20,Rudy van Kemenade,Charles Higgie,n1 charles higgie,1972,N1,1,2042,9.61,0.54,11.5
2022-10-27,Rudy van Kemenade,Nick Rutter,NA,2166,ENG,0,2036,9.88,0.27,11.5
2022-12-08,Rudy van Kemenade,Athar Ansari,NA,2089,ENG,0.5,2039,10.25,0.37,12
2022-09-02,Nigel Saunders,Anthony Hughes,g1 anthony hughes,1932,G1,0.5,1992,0.59,0.59,0.5
2022-09-03,Nigel Saunders,Liam Penny,e1 liam penny,1813,E1,0,1974,1.33,0.74,0.5
2022-09-03,Nigel Saunders,Malcolm Probert,w1 malcolm probert,1518,W1,1,1977,2.23,0.9,1.5
2022-09-04,Nigel Saunders,Rudy van Kemenade,n1 rudy van kemenade,1997,N1,0,1965,2.73,0.5,1.5
2022-09-04,Nigel Saunders,Roy Thomas,e1 roy thomas,1751,E1,0,1945,3.53,0.8,1.5
2022-09-28,Nigel Saunders,Lee Davis,e1 lee davis,2011,E1,1,1958,4.01,0.48,2.5
2022-10-15,Nigel Saunders,Tiiu Loog,NA,1628,ENG,0.5,1949,4.9,0.89,3
2022-10-15,Nigel Saunders,Stephen J Homer,NA,2026,ENG,1,1962,5.35,0.45,4
2022-10-16,Nigel Saunders,David E Onley,NA,2144,ENG,0.5,1967,5.65,0.3,4.5
2022-10-19,Nigel Saunders,Mark Adams,g1 mark adams,1927,G1,0.5,1964,6.25,0.6,5
2022-11-09,Nigel Saunders,James Lavender,g1 james lavender,2078,G1,0,1955,6.63,0.38,5
2022-11-30,Nigel Saunders,Steve Williams (Cwm),g1 steve williams (cwm),1757,G1,1,1960,7.43,0.8,6
2023-01-03,Andrew Gibbons,Martyn Griffiths,w1 martyn griffiths,1726,W1,0.5,1984,0.82,0.82,0.5
2023-01-04,Andrew Gibbons,Jason Garcia,w1 jason garcia,2048,W1,0,1974,1.24,0.42,0.5
2023-01-09,Andrew Gibbons,Adam May,w1 adam may,1908,W1,0.5,1971,1.86,0.62,1
2022-07-19,Chirag Guha,Adam Collins,NA,2059,IRL,0,1976,0.4,0.4,0
2022-07-19,Chirag Guha,Frankie Badacsonyi,NA,2011,ENG,0,1965,0.86,0.46,0
2022-07-20,Chirag Guha,Aryan Munshi,NA,1602,SCO,0,1944,1.76,0.9,0
2022-07-20,Chirag Guha,Adam Collins,NA,2059,IRL,1,1958,2.16,0.4,1
2022-07-21,Chirag Guha,Edison Xu,NA,2088,ENG,0,1950,2.52,0.36,1
2022-07-21,Chirag Guha,Sanjith Madhavan,NA,1659,SCO,0,1929,3.39,0.87,1
2022-06-12,Owen S Phillips,John G Cooper,NA,1932,ENG,1,1992,0.57,0.57,1
2022-07-02,Owen S Phillips,Madison B Bowden,NA,1980,ENG,0.5,1992,1.07,0.5,1.5
2022-08-13,Owen S Phillips,Anuurai Sainbayar,NA,1585,ENG,1,1995,1.97,0.9,2.5
2022-08-14,Owen S Phillips,Andrew P Smith,NA,2200,ENG,0.5,2001,2.19,0.22,3
2022-08-15,Owen S Phillips,Alex Leslie,NA,2137,ENG,0,1994,2.48,0.29,3
2022-08-16,Owen S Phillips,Avyukt Dasgupta,NA,1934,ENG,0.5,1993,3.05,0.57,3.5
2022-08-17,Owen S Phillips,Matthew R Wilson,NA,1945,ENG,0.5,1991,3.6,0.55,4
2022-08-18,Owen S Phillips,Carl Gartside,NA,1786,ENG,1,1997,4.36,0.76,5
2022-08-19,Owen S Phillips,Cameron Davis,NA,1623,ENG,0.5,1988,5.25,0.89,5.5
2022-08-20,Owen S Phillips,Vjekoslav Novak,NA,1768,FIDE,0.5,1981,6.02,0.77,6
2022-08-21,Owen S Phillips,Nina P Pert,NA,1951,FIDE,0.5,1980,6.56,0.54,6.5
2022-10-01,Owen S Phillips,John C Moore,NA,1969,ENG,0,1968,7.08,0.52,6.5
2022-10-03,Owen S Phillips,Michael Healey,NA,2250,ENG,0.5,1976,7.26,0.18,7
2022-10-13,Owen S Phillips,Angus James,NA,1984,ENG,0.5,1976,7.76,0.5,7.5
2022-10-17,Owen S Phillips,Peter J Kirby,NA,2051,ENG,0,1966,8.16,0.4,7.5
2022-10-18,Owen S Phillips,Matthew Kirk,NA,1738,FIDE,1,1971,8.96,0.8,8.5
2022-10-19,Owen S Phillips,Chris Fegan,NA,2077,ENG,0.5,1974,9.33,0.37,9
2022-10-20,Owen S Phillips,John E Curtis,NA,2016,ENG,0.5,1975,9.78,0.45,9.5
2022-10-21,Owen S Phillips,Chris J Gant,NA,1988,ENG,0.5,1975,10.27,0.49,10
2022-10-22,Owen S Phillips,Jos Teeuwen,NA,2029,FIDE,0.5,1977,10.7,0.43,10.5
2022-11-15,Owen S Phillips,Gordon Meyer,NA,2204,FIDE,0.5,1984,10.92,0.22,11
2022-11-16,Owen S Phillips,Eric Boulard,NA,2185,FIDE,0.5,1990,11.16,0.24,11.5
2022-11-17,Owen S Phillips,Sergio Vasquez Caceres,NA,2067,FIDE,0,1981,11.54,0.38,11.5
2022-11-18,Owen S Phillips,Marc Kirszenberg,NA,2043,FIDE,0.5,1983,11.95,0.41,12
2022-11-19,Owen S Phillips,Naresh Jhunjhnuwala,NA,2057,FIDE,0.5,1986,12.34,0.39,12.5
2022-11-20,Owen S Phillips,Stefano Battistella,NA,2046,FIDE,0.5,1988,12.75,0.41,13
2022-11-22,Owen S Phillips,Christian Tunge,NA,2022,FIDE,0.5,1989,13.19,0.44,13.5
2022-11-23,Owen S Phillips,Nicola Mazzamuto,NA,2046,FIDE,0,1979,13.6,0.41,13.5
2022-11-24,Owen S Phillips,Larysa Nikolenko,NA,1891,EST,0.5,1976,14.23,0.63,14
2022-11-25,Owen S Phillips,Giancarlo Badano,NA,1751,FIDE,1,1981,15.02,0.79,15
2022-11-26,Owen S Phillips,Marco Ceccarini,NA,2014,FIDE,0.5,1982,15.47,0.45,15.5
2022-10-19,Leslie Blohm,Alan Keene,g1 alan keene,1840,G1,0.5,1975,0.69,0.69,0.5
2022-11-09,Leslie Blohm,Richard Batey,g1 richard batey,1849,G1,0.5,1971,1.37,0.68,1
2022-10-20,Charles Higgie,Rudy van Kemenade,n1 rudy van kemenade,1997,N1,0,1961,0.46,0.46,0
2022-11-09,Charles Higgie,Gary White,NA,1803,ENG,0,1943,1.19,0.73,0
2022-12-08,Charles Higgie,Andrew Grillage,NA,1937,ENG,1,1954,1.74,0.55,1
2022-09-07,Matthew Davies,Mark Adams,g1 mark adams,1927,G1,0.5,1968,0.56,0.56,0.5
2022-09-21,Matthew Davies,Celso Bettencourt Pinto,e1 celso bettencourt pinto,1911,E1,0.5,1966,1.14,0.58,1
2022-10-12,Matthew Davies,Alex Bullen,e1 alex bullen,2235,E1,0.5,1973,1.32,0.18,1.5
2022-10-19,Matthew Davies,Joe Fathallah,e1 joe fathallah,2075,E1,0,1965,1.67,0.35,1.5
2022-11-16,Matthew Davies,David Llewellyn,e1 david llewellyn,1899,E1,0.5,1962,2.27,0.6,2
2022-11-30,Matthew Davies,Duncan MacDonald,e1 duncan macdonald,1882,E1,0.5,1960,2.89,0.62,2.5
2022-12-19,Matthew Davies,Justin Morgans,e1 justin morgans,1657,E1,1,1963,3.75,0.86,3.5
2022-12-19,Matthew Davies,James Tapp,e1 james tapp,2000,E1,0,1952,4.21,0.46,3.5
2022-07-07,Dave Turner,Andrei Maksimenko,NA,2434,FIDE,0,1966,0.1,0.1,0
2022-07-08,Dave Turner,Malcolm Probert,w1 malcolm probert,1518,W1,1,1968,1,0.9,1
2022-07-09,Dave Turner,Jeremy F S Menadue,NA,2048,ENG,0,1959,1.39,0.39,1
2022-07-09,Dave Turner,Harry Farley,NA,1476,EST,1,1961,2.29,0.9,2
2022-07-11,Dave Turner,Nicolas Skettos,NA,2055,ENG,0.5,1964,2.67,0.38,2.5
2022-07-11,Dave Turner,Callum Davies,e1 callum davies,1850,E1,0.5,1960,3.33,0.66,3
2022-07-12,Dave Turner,Martin Gawne,NA,1811,ENG,1,1967,4.04,0.71,4
2022-09-02,Dave Turner,Ben Bickford,NA,1691,EST,1,1971,4.87,0.83,5
2022-09-03,Dave Turner,Jose Camacho Collados,e1 jose camacho collados,2465,E1,0,1969,4.97,0.1,5
2022-09-04,Dave Turner,Yuxuan Wu,e1 yuxuan wu,1654,E1,0.5,1960,5.83,0.86,5.5
2022-09-04,Dave Turner,David Guy,w1 david guy,1866,W1,0.5,1957,6.47,0.64,6
2022-09-28,Dave Turner,Richard Batey,g1 richard batey,1849,G1,0,1941,7.13,0.66,6
2022-10-15,Dave Turner,Bence Szakmany,e1 bence szakmany,1668,E1,1,1944,7.98,0.85,7
2022-10-15,Dave Turner,Yuxuan Wu,e1 yuxuan wu,1654,E1,1,1948,8.84,0.86,8
2022-10-15,Dave Turner,Tom Brown,e1 tom brown,2211,E1,0,1943,9.04,0.2,8
2022-10-16,Dave Turner,Ellison Smith,e1 ellison smith,1712,E1,1,1947,9.85,0.81,9
2022-10-16,Dave Turner,Ifan Rathbone-Jones,n1 ifan rathbone-jones,2065,N1,0.5,1951,10.21,0.36,9.5
2022-11-11,Dave Turner,James Golding,NA,2124,ENG,0,1944,10.5,0.29,9.5
2022-11-12,Dave Turner,David Buttell,w1 david buttell,1708,W1,1,1948,11.32,0.82,10.5
2022-11-12,Dave Turner,Adam Musson,w1 adam musson,2140,W1,0,1942,11.59,0.27,10.5
2022-11-13,Dave Turner,Roy Thomas,e1 roy thomas,1751,E1,1,1947,12.37,0.78,11.5
2022-11-13,Dave Turner,Tom Bennett,e1 tom bennett,1633,E1,1,1950,13.24,0.87,12.5
2022-11-30,Dave Turner,Barbara Graczyk-Gibiec,e1 barbara graczyk-gibiec,1928,E1,0.5,1949,13.8,0.56,13
2022-12-20,Dave Turner,Steve Williams (Cwm),g1 steve williams (cwm),1757,G1,1,1954,14.57,0.77,14
2022-09-14,Anezka Vlkova,Georgi Korovski,e1 georgi korovski,1824,E1,0.5,1957,0.69,0.69,0.5
2022-09-28,Anezka Vlkova,Liam Penny,e1 liam penny,1813,E1,1,1965,1.39,0.7,1.5
2022-10-12,Anezka Vlkova,Georgi Korovski,e1 georgi korovski,1824,E1,1,1972,2.08,0.69,2.5
2022-10-19,Anezka Vlkova,Joseph Browse,e1 joseph browse,1633,E1,1,1975,2.95,0.87,3.5
2022-11-09,Anezka Vlkova,Edward Donovan,e1 edward donovan,1880,E1,0.5,1972,3.57,0.62,4
2022-11-16,Anezka Vlkova,Jonathan Gilbert,g1 jonathan gilbert,2073,G1,1,1988,3.92,0.35,5
2022-12-14,Anezka Vlkova,Roy Thomas,e1 roy thomas,1751,E1,0.5,1982,4.69,0.77,5.5
2022-11-09,Richard Miles,Steve Williams (Cwm),g1 steve williams (cwm),1757,G1,1,1967,0.76,0.76,1
2022-11-30,Richard Miles,Mark Adams,g1 mark adams,1927,G1,0.5,1965,1.31,0.55,1.5
2022-07-07,Andrew Di-Vetta,Yi Liu,NA,2297,FIDE,0,1940,0.12,0.12,0
2022-07-07,Andrew Di-Vetta,Jonathan LB Blackburn,g1 jonathan lb blackburn,2259,G1,0,1937,0.26,0.14,0
2022-07-08,Andrew Di-Vetta,Rudy van Kemenade,n1 rudy van kemenade,1997,N1,0,1927,0.68,0.42,0
2022-07-09,Andrew Di-Vetta,Caspian Fowler,g1 caspian fowler,1641,G1,0,1906,1.53,0.85,0
2022-08-08,Andrew Di-Vetta,Ed Stembridge,NA,1944,ENG,0,1894,2.03,0.5,0
2022-08-09,Andrew Di-Vetta,Adam Bedi,NA,1953,ENG,1,1907,2.52,0.49,1
2022-08-10,Andrew Di-Vetta,Kushal Jakhria,NA,1874,ENG,0,1892,3.12,0.6,1
2022-08-11,Andrew Di-Vetta,Michael Catabay,NA,1994,ENG,0,1882,3.55,0.43,1
2022-08-11,Andrew Di-Vetta,Sydney J Jacob,NA,1886,ENG,0.5,1880,4.13,0.58,1.5
2022-08-12,Andrew Di-Vetta,Nasarrullah Sheikh,NA,1935,ENG,0,1868,4.64,0.51,1.5
2022-08-12,Andrew Di-Vetta,Radha Ratnesan,NA,1704,ENG,0,1849,5.44,0.8,1.5
2022-08-13,Andrew Di-Vetta,Gabriel Jones,NA,1559,ENG,0,1827,6.34,0.9,1.5
2022-07-07,Anthony Hughes,Keith C Arkell,NA,2492,ENG,0,1930,0.1,0.1,0
2022-07-07,Anthony Hughes,Ron Williams,g1 ron williams,1546,G1,1,1932,1,0.9,1
2022-07-08,Anthony Hughes,Jeremy F S Menadue,NA,2048,ENG,0.5,1936,1.34,0.34,1.5
2022-07-09,Anthony Hughes,Joakim Nilsson,NA,2213,FIDE,0,1932,1.51,0.17,1.5
2022-07-09,Anthony Hughes,Luke Jones,NA,1399,EST,1,1934,2.41,0.9,2.5
2022-07-10,Anthony Hughes,Gareth Harding,e1 gareth harding,1678,E1,1,1939,3.22,0.81,3.5
2022-07-11,Anthony Hughes,Alex Bullen,e1 alex bullen,2235,E1,0,1935,3.37,0.15,3.5
2022-07-11,Anthony Hughes,Rudy van Kemenade,n1 rudy van kemenade,1997,N1,0,1925,3.78,0.41,3.5
2022-07-12,Anthony Hughes,Mohammed Khan,NA,1508,ENG,0.5,1916,4.68,0.9,4
2022-09-02,Anthony Hughes,Nigel Saunders,g1 nigel saunders,1994,G1,0.5,1918,5.09,0.41,4.5
2022-09-03,Anthony Hughes,Rudy van Kemenade,n1 rudy van kemenade,1997,N1,0,1908,5.5,0.41,4.5
2022-09-04,Anthony Hughes,Lee Davis,e1 lee davis,2011,E1,0.5,1911,5.89,0.39,5
2022-09-04,Anthony Hughes,Mark Adams,g1 mark adams,1927,G1,0,1899,6.4,0.51,5
2022-11-05,Anthony Hughes,Robert P Taylor,NA,1736,EST,1,1905,7.16,0.76,6
2022-11-06,Anthony Hughes,Aitor Garcia-Ruiz Fuentes,NA,2059,ENG,0,1897,7.48,0.32,6
2022-11-30,Barbara Graczyk-Gibiec,Dave Turner,g1 dave turner,1968,G1,0.5,1929,0.44,0.44,0.5
2022-07-19,Daniel Wilmot,Liam Penny,e1 liam penny,1813,E1,1,1936,0.66,0.66,1
2022-09-07,Daniel Wilmot,Dave McGhee,e1 dave mcghee,1680,E1,1,1941,1.47,0.81,2
2022-09-12,Daniel Wilmot,David Robinson,e1 david robinson,1851,E1,0,1926,2.08,0.61,2
2022-09-26,Daniel Wilmot,Joe Fathallah,e1 joe fathallah,2075,E1,0,1919,2.38,0.3,2
2022-10-10,Daniel Wilmot,Tim Kett,e1 tim kett,2276,E1,0,1916,2.5,0.12,2
2022-10-17,Daniel Wilmot,Dave Parsons,e1 dave parsons,1694,E1,1,1921,3.29,0.79,3
2022-11-01,Daniel Wilmot,David Llewellyn,e1 david llewellyn,1899,E1,0,1908,3.83,0.54,3
2022-11-07,Daniel Wilmot,Will Harwood,e1 will harwood,1784,E1,1,1915,4.53,0.7,4
2022-11-14,Daniel Wilmot,James Tapp,NA,1947,ENG,0,1904,5,0.47,4
2022-11-28,Daniel Wilmot,Jonathan Gilbert,g1 jonathan gilbert,2073,G1,1,1921,5.3,0.3,5
2022-12-06,Daniel Wilmot,Jonathan James,e1 jonathan james,2013,E1,0.5,1924,5.68,0.38,5.5
2022-12-12,Daniel Wilmot,Justin Morgans,e1 justin morgans,1657,E1,0.5,1916,6.51,0.83,6
2022-12-14,Daniel Wilmot,Alex Bullen,e1 alex bullen,2235,E1,0,1912,6.66,0.15,6
2022-09-02,Mark Adams,Charles F Morris,n1 charles f morris,2136,N1,0.5,1933,0.23,0.23,0.5
2022-09-03,Mark Adams,Malcolm Probert,w1 malcolm probert,1518,W1,1,1936,1.13,0.9,1.5
2022-09-03,Mark Adams,Liam Penny,e1 liam penny,1813,E1,0,1920,1.79,0.66,1.5
2022-09-04,Mark Adams,Anthony Hughes,g1 anthony hughes,1932,G1,1,1932,2.28,0.49,2.5
2022-09-04,Mark Adams,Duncan Williams,w1 duncan williams,1810,W1,0.5,1928,2.94,0.66,3
2022-09-07,Mark Adams,Matthew Davies,e1 matthew davies,1969,E1,0.5,1930,3.38,0.44,3.5
2022-10-19,Mark Adams,Nigel Saunders,g1 nigel saunders,1994,G1,0.5,1932,3.78,0.4,4
2022-11-05,Mark Adams,Edward T Bromilow,NA,1789,ENG,1,1940,4.47,0.69,5
2022-11-06,Mark Adams,Niklas Geue,NA,2159,ENG,1,1959,4.68,0.21,6
